Cenario,Modelo,Especificidade,Sensitividade,Falso_Positivo
Completa,Regressao Logistica,1,0.08870967741935484,0
Completa,Regressao Logistica,1,0.08064516129032258,0
Completa,Regressao Logistica,1,0.07258064516129033,0
Completa,Regressao Logistica,1,0.06451612903225806,0
Completa,Regressao Logistica,1,0.056451612903225805,0
Completa,Regressao Logistica,1,0.04838709677419355,0
Completa,Regressao Logistica,1,0.04032258064516129,0
Completa,Regressao Logistica,1,0.03225806451612903,0
Completa,Regressao Logistica,1,0.024193548387096774,0
Completa,Regressao Logistica,1,0.016129032258064516,0
Completa,Regressao Logistica,1,0.008064516129032258,0
Completa,Regressao Logistica,1,0,0
Completa,Random Forest,0,1,1
Completa,Random Forest,0.02,1,0.98
Completa,Random Forest,0.02,0.9919354838709677,0.98
Completa,Random Forest,0.04,0.9919354838709677,0.96
Completa,Random Forest,0.06,0.9919354838709677,0.94
Completa,Random Forest,0.06,0.9838709677419355,0.94
Completa,Random Forest,0.08,0.9838709677419355,0.92
Completa,Random Forest,0.1,0.9838709677419355,0.9
Completa,Random Forest,0.12,0.9838709677419355,0.88
Completa,Random Forest,0.14,0.9838709677419355,0.86
Completa,Random Forest,0.14,0.9758064516129032,0.86
Completa,Random Forest,0.16,0.9758064516129032,0.84
Completa,Random Forest,0.16,0.967741935483871,0.84
Completa,Random Forest,0.18,0.967741935483871,0.8200000000000001
Completa,Random Forest,0.2,0.967741935483871,0.8
Completa,Random Forest,0.22,0.967741935483871,0.78
Completa,Random Forest,0.24,0.967741935483871,0.76
Completa,Random Forest,0.26,0.967741935483871,0.74
Completa,Random Forest,0.28,0.967741935483871,0.72
Completa,Random Forest,0.28,0.9596774193548387,0.72
Completa,Random Forest,0.28,0.9516129032258065,0.72
Completa,Random Forest,0.28,0.9435483870967742,0.72
Completa,Random Forest,0.28,0.9354838709677419,0.72
Completa,Random Forest,0.3,0.9354838709677419,0.7
Completa,Random Forest,0.3,0.9274193548387096,0.7
Completa,Random Forest,0.3,0.9193548387096774,0.7
Completa,Random Forest,0.32,0.9193548387096774,0.6799999999999999
Completa,Random Forest,0.32,0.9112903225806451,0.6799999999999999
Completa,Random Forest,0.34,0.9112903225806451,0.6599999999999999
Completa,Random Forest,0.34,0.9032258064516129,0.6599999999999999
Completa,Random Forest,0.34,0.8951612903225806,0.6599999999999999
Completa,Random Forest,0.36,0.8951612903225806,0.64
Completa,Random Forest,0.36,0.8870967741935484,0.64
Completa,Random Forest,0.36,0.8790322580645161,0.64
Completa,Random Forest,0.38,0.8790322580645161,0.62
Completa,Random Forest,0.4,0.8790322580645161,0.6
Completa,Random Forest,0.4,0.8709677419354839,0.6
Completa,Random Forest,0.4,0.8629032258064516,0.6
Completa,Random Forest,0.42,0.8629032258064516,0.5800000000000001
Completa,Random Forest,0.44,0.8629032258064516,0.56
Completa,Random Forest,0.44,0.8548387096774194,0.56
Completa,Random Forest,0.46,0.8548387096774194,0.54
Completa,Random Forest,0.48,0.8548387096774194,0.52
