Cenario,Modelo,Especificidade,Sensitividade,Falso_Positivo
Homens,Random Forest,0.9714285714285714,0.5463917525773195,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.5360824742268041,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.5257731958762887,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.5154639175257731,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.5051546391752577,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.4948453608247423,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.4845360824742268,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.4639175257731959,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.4536082474226804,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.44329896907216493,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.4329896907216495,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.422680412371134,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.41237113402061853,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.4020618556701031,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.3917525773195876,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.38144329896907214,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.3711340206185567,0.02857142857142858
Homens,Random Forest,0.9714285714285714,0.36082474226804123,0.02857142857142858
Homens,Random Forest,1,0.36082474226804123,0
Homens,Random Forest,1,0.35051546391752575,0
Homens,Random Forest,1,0.3402061855670103,0
Homens,Random Forest,1,0.32989690721649484,0
Homens,Random Forest,1,0.31958762886597936,0
Homens,Random Forest,1,0.30927835051546393,0
Homens,Random Forest,1,0.29896907216494845,0
Homens,Random Forest,1,0.28865979381443296,0
Homens,Random Forest,1,0.27835051546391754,0
Homens,Random Forest,1,0.26804123711340205,0
Homens,Random Forest,1,0.25773195876288657,0
Homens,Random Forest,1,0.24742268041237114,0
Homens,Random Forest,1,0.2268041237113402,0
Homens,Random Forest,1,0.21649484536082475,0
Homens,Random Forest,1,0.20618556701030927,0
Homens,Random Forest,1,0.1958762886597938,0
Homens,Random Forest,1,0.18556701030927836,0
Homens,Random Forest,1,0.17525773195876287,0
Homens,Random Forest,1,0.16494845360824742,0
Homens,Random Forest,1,0.15463917525773196,0
Homens,Random Forest,1,0.14432989690721648,0
Homens,Random Forest,1,0.13402061855670103,0
Homens,Random Forest,1,0.12371134020618557,0
Homens,Random Forest,1,0.10309278350515463,0
Homens,Random Forest,1,0.09278350515463918,0
Homens,Random Forest,1,0.08247422680412371,0
Homens,Random Forest,1,0.061855670103092786,0
Homens,Random Forest,1,0.041237113402061855,0
Homens,Random Forest,1,0.030927835051546393,0
Homens,Random Forest,1,0.020618556701030927,0
Homens,Random Forest,1,0.010309278350515464,0
Homens,Random Forest,1,0,0
Homens,SVM Radial,0,1,1
Homens,SVM Radial,0,0.9896907216494846,1
Homens,SVM Radial,0.02857142857142857,0.9896907216494846,0.9714285714285714
Homens,SVM Radial,0.05714285714285714,0.9896907216494846,0.9428571428571428
Homens,SVM Radial,0.05714285714285714,0.979381443298969,0.9428571428571428
Homens,SVM Radial,0.08571428571428572,0.979381443298969,0.9142857142857143
Homens,SVM Radial,0.11428571428571428,0.979381443298969,0.8857142857142857
Homens,SVM Radial,0.14285714285714285,0.979381443298969,0.8571428571428572
Homens,SVM Radial,0.14285714285714285,0.9690721649484536,0.8571428571428572
Homens,SVM Radial,0.17142857142857143,0.9690721649484536,0.8285714285714285
Homens,SVM Radial,0.2,0.9690721649484536,0.8
Homens,SVM Radial,0.2,0.9587628865979382,0.8
Homens,SVM Radial,0.22857142857142856,0.9587628865979382,0.7714285714285715
Homens,SVM Radial,0.22857142857142856,0.9484536082474226,0.7714285714285715
Homens,SVM Radial,0.2571428571428571,0.9484536082474226,0.7428571428571429
Homens,SVM Radial,0.2571428571428571,0.9381443298969072,0.7428571428571429
Homens,SVM Radial,0.2857142857142857,0.9381443298969072,0.7142857142857143
Homens,SVM Radial,0.2857142857142857,0.9278350515463918,0.7142857142857143
Homens,SVM Radial,0.2857142857142857,0.9175257731958762,0.7142857142857143
Homens,SVM Radial,0.3142857142857143,0.9175257731958762,0.6857142857142857
Homens,SVM Radial,0.3142857142857143,0.9072164948453608,0.6857142857142857
Homens,SVM Radial,0.3142857142857143,0.8969072164948454,0.6857142857142857
Homens,SVM Radial,0.3142857142857143,0.8865979381443299,0.6857142857142857
Homens,SVM Radial,0.3142857142857143,0.8762886597938144,0.6857142857142857
